audio_path1,audio_path2,label
juego\common_voice_es_19766597.opus,cat\common_voice_en_19598165.opus,0
happy\common_voice_en_598894.opus,sheila\common_voice_en_19231934.opus,0
down\common_voice_en_17856205.opus,happy\common_voice_en_59398.opus,0
down\common_voice_en_17836244.opus,down\common_voice_en_20732132.opus,1
nombre\common_voice_es_19635410.opus,nombre\common_voice_es_19854383.opus,1
canción\common_voice_es_19431216.opus,cat\common_voice_en_17254092.opus,0
seven\common_voice_en_17698646.opus,sheila\common_voice_en_18414706.opus,0
happy\common_voice_en_18762875.opus,happy\common_voice_en_17247574.opus,1
vida\common_voice_es_18846916.opus,vida\common_voice_es_20247211.opus,1
canción\common_voice_es_20032468.opus,yes\common_voice_en_18403433.opus,0
nombre\common_voice_es_20592770.opus,stop\common_voice_en_19067210.opus,0
sheila\common_voice_en_18771680.opus,tree\common_voice_en_17309460.opus,0
nine\common_voice_en_18149636.opus,learn\common_voice_en_21277011.opus,0
encuentra\common_voice_es_20714155.opus,juego\common_voice_es_19681084.opus,0
seven\common_voice_en_20314767.opus,nueve\common_voice_es_18355616.opus,0
forward\common_voice_en_20670397.opus,siete\common_voice_es_18306590.opus,0
tres\common_voice_es_19838610.opus,eight\common_voice_en_190094.opus,0
three\common_voice_en_19762576.opus,three\common_voice_en_54868.opus,1
tiempo\common_voice_es_20736453.opus,five\common_voice_en_17866973.opus,0
seis\common_voice_es_19638669.opus,seis\common_voice_es_20412717.opus,1
five\common_voice_en_18848249.opus,dos\common_voice_es_19949539.opus,0
encuentra\common_voice_es_20510435.opus,encuentra\common_voice_es_19120587.opus,1
stop\common_voice_en_96565.opus,dos\common_voice_es_20677023.opus,0
three\common_voice_en_19952070.opus,three\common_voice_en_691176.opus,1
cero\common_voice_es_20492979.opus,four\common_voice_en_141739.opus,0
cero\common_voice_es_19537654.opus,siete\common_voice_es_19951125.opus,0
tree\common_voice_en_22020111.opus,tree\common_voice_en_479546.opus,1
uno\common_voice_es_19370072.opus,uno\common_voice_es_18371133.opus,1
down\common_voice_en_124487.opus,dog\common_voice_en_317134.opus,0
tiempo\common_voice_es_18744839.opus,seven\common_voice_en_555512.opus,0
visual\common_voice_en_19797209.opus,visual\common_voice_en_19515578.opus,1
bed\common_voice_en_19636075.opus,ciudad\common_voice_es_19796999.opus,0
bed\common_voice_en_17251982.opus,nueve\common_voice_es_19668882.opus,0
forward\common_voice_en_217865.opus,four\common_voice_en_22077221.opus,0
nueve\common_voice_es_18493532.opus,ocho\common_voice_es_18344693.opus,0
off\common_voice_en_22282074.opus,follow\common_voice_en_61252.opus,0
vida\common_voice_es_20378658.opus,vida\common_voice_es_20692008.opus,1
siete\common_voice_es_19008173.opus,siete\common_voice_es_19801210.opus,1
follow\common_voice_en_20804010.opus,down\common_voice_en_118564.opus,0
tree\common_voice_en_698310.opus,tree\common_voice_en_18523165.opus,1
siete\common_voice_es_19997890.opus,cero\common_voice_es_18336277.opus,0
cero\common_voice_es_20310837.opus,cero\common_voice_es_20822693.opus,1
off\common_voice_en_13813894.opus,off\common_voice_en_565174.opus,1
three\common_voice_en_20875833.opus,yes\common_voice_en_10208845.opus,0
encuentra\common_voice_es_20756622.opus,encuentra\common_voice_es_20622665.opus,1
one\common_voice_en_535694.opus,one\common_voice_en_18545820.opus,1
siete\common_voice_es_18342897.opus,siete\common_voice_es_19818762.opus,1
backward\common_voice_en_22138685.opus,four\common_voice_en_19666055.opus,0
zero\common_voice_en_21939229.opus,zero\common_voice_en_18405461.opus,1
one\common_voice_en_17729627.opus,tiempo\common_voice_es_19968116.opus,0
número\common_voice_es_19611922.opus,número\common_voice_es_20714657.opus,1
visual\common_voice_en_19612166.opus,yes\common_voice_en_109110.opus,0
cero\common_voice_es_20892671.opus,seis\common_voice_es_20723951.opus,0
seis\common_voice_es_19455913.opus,número\common_voice_es_20657038.opus,0
canción\common_voice_es_19651276.opus,wow\common_voice_en_17264757.opus,0
backward\common_voice_en_19594538.opus,backward\common_voice_en_22264876.opus,1
uno\common_voice_es_20437643.opus,uno\common_voice_es_19775910.opus,1
learn\common_voice_en_131111.opus,bed\common_voice_en_15751214.opus,0
bed\common_voice_en_542575.opus,bed\common_voice_en_20320353.opus,1
ocho\common_voice_es_19405018.opus,ocho\common_voice_es_19293055.opus,1
yes\common_voice_en_17304185.opus,yes\common_voice_en_676.opus,1
ciudad\common_voice_es_19592323.opus,ciudad\common_voice_es_20931643.opus,1
visual\common_voice_en_22253198__2.opus,visual\common_voice_en_19699611.opus,1
left\common_voice_en_218709.opus,left\common_voice_en_18880142__2.opus,1
off\common_voice_en_20087404.opus,nine\common_voice_en_15733351.opus,0
seven\common_voice_en_1530538.opus,seis\common_voice_es_20931121.opus,0
universidad\common_voice_es_20740810.opus,off\common_voice_en_18567047.opus,0
nine\common_voice_en_11571736.opus,nine\common_voice_en_21741445.opus,1
encuentra\common_voice_es_20851226.opus,cat\common_voice_en_17835141.opus,0
ocho\common_voice_es_20628569.opus,tres\common_voice_es_20862675.opus,0
backward\common_voice_en_20975538.opus,dog\common_voice_en_17926370.opus,0
six\common_voice_en_20866007.opus,encuentra\common_voice_es_20042131.opus,0
tree\common_voice_en_19800114.opus,tree\common_voice_en_20860954.opus,1
nombre\common_voice_es_20453604.opus,nombre\common_voice_es_19692927.opus,1
ciudad\common_voice_es_20823677.opus,yes\common_voice_en_18662820.opus,0
eight\common_voice_en_21311596.opus,eight\common_voice_en_18607924.opus,1
eight\common_voice_en_20258415.opus,encuentra\common_voice_es_19054611.opus,0
universidad\common_voice_es_20204309.opus,follow\common_voice_en_18786997.opus,0
nombre\common_voice_es_20462800.opus,nombre\common_voice_es_19596702.opus,1
color\common_voice_es_20899209.opus,five\common_voice_en_103692.opus,0
bed\common_voice_en_94020.opus,bed\common_voice_en_18645452.opus,1
vida\common_voice_es_20533927.opus,vida\common_voice_es_19124637.opus,1
sheila\common_voice_en_19668630.opus,sheila\common_voice_en_20920766.opus,1
tres\common_voice_es_19147681.opus,down\common_voice_en_578194.opus,0
nueve\common_voice_es_19749302.opus,nueve\common_voice_es_19490141.opus,1
two\common_voice_en_21340430.opus,universidad\common_voice_es_20701542.opus,0
three\common_voice_en_19056574.opus,marvin\common_voice_en_18729497.opus,0
vida\common_voice_es_20936913.opus,encuentra\common_voice_es_19815798.opus,0
left\common_voice_en_21541023.opus,left\common_voice_en_490886.opus,1
follow\common_voice_en_160484.opus,dog\common_voice_en_17881444.opus,0
seven\common_voice_en_18765702.opus,cuatro\common_voice_es_19788542.opus,0
down\common_voice_en_217023.opus,down\common_voice_en_266187.opus,1
backward\common_voice_en_19594538.opus,backward\common_voice_en_18751858.opus,1
yes\common_voice_en_18467060.opus,four\common_voice_en_19291378.opus,0
encuentra\common_voice_es_19242519.opus,seven\common_voice_en_17444805.opus,0
bird\common_voice_en_18466878.opus,house\common_voice_en_11820811.opus,0
encuentra\common_voice_es_20741263.opus,encuentra\common_voice_es_19847699.opus,1
cat\common_voice_en_162850.opus,universidad\common_voice_es_19572331.opus,0
three\common_voice_en_20001394.opus,left\common_voice_en_20184030.opus,0
four\common_voice_en_17390948.opus,nueve\common_voice_es_20597739.opus,0
off\common_voice_en_22352.opus,off\common_voice_en_41816.opus,1
backward\common_voice_en_19946729.opus,follow\common_voice_en_84177.opus,0
seven\common_voice_en_21330873.opus,backward\common_voice_en_20101011.opus,0
three\common_voice_en_535165.opus,three\common_voice_en_19471536.opus,1
seven\common_voice_en_17263509.opus,seven\common_voice_en_486609.opus,1
right\common_voice_en_613489.opus,cuatro\common_voice_es_20824602.opus,0
off\common_voice_en_17811763.opus,off\common_voice_en_208002.opus,1
cero\common_voice_es_18853355.opus,cero\common_voice_es_20110567.opus,1
sheila\common_voice_en_19687885.opus,sheila\common_voice_en_20952652.opus,1
bird\common_voice_en_420665.opus,left\common_voice_en_21111177.opus,0
ciudad\common_voice_es_20465715.opus,encuentra\common_voice_es_19725224.opus,0
número\common_voice_es_20386955.opus,left\common_voice_en_17404731.opus,0
forward\common_voice_en_546623.opus,ocho\common_voice_es_18376265.opus,0
seis\common_voice_es_18909429.opus,sheila\common_voice_en_18890773.opus,0
one\common_voice_en_17511604.opus,one\common_voice_en_573361.opus,1
tiempo\common_voice_es_20310581.opus,tiempo\common_voice_es_19283430.opus,1
stop\common_voice_en_18428502.opus,backward\common_voice_en_18738928.opus,0
two\common_voice_en_28438.opus,dos\common_voice_es_20725140.opus,0
cinco\common_voice_es_20327425.opus,cinco\common_voice_es_19124338.opus,1
learn\common_voice_en_150012.opus,learn\common_voice_en_18497637.opus,1
cat\common_voice_en_17256845.opus,ciudad\common_voice_es_20025719.opus,0
seis\common_voice_es_19731588.opus,vida\common_voice_es_20279999.opus,0
número\common_voice_es_19784637.opus,cuatro\common_voice_es_20061412.opus,0
bird\common_voice_en_599927.opus,zero\common_voice_en_18017942.opus,0
siete\common_voice_es_19856460.opus,siete\common_voice_es_20241813.opus,1
right\common_voice_en_200525.opus,dog\common_voice_en_156287.opus,0
nombre\common_voice_es_20246399.opus,tres\common_voice_es_19716791.opus,0
universidad\common_voice_es_20849470.opus,one\common_voice_en_22799.opus,0
nombre\common_voice_es_20356166.opus,cero\common_voice_es_19436444.opus,0
uno\common_voice_es_20657766.opus,learn\common_voice_en_6932927.opus,0
color\common_voice_es_19688760.opus,encuentra\common_voice_es_20945738.opus,0
happy\common_voice_en_563976.opus,tiempo\common_voice_es_18744863__2.opus,0
seven\common_voice_en_17414363.opus,cat\common_voice_en_19825554.opus,0
yes\common_voice_en_17270605.opus,cuatro\common_voice_es_20077198.opus,0
canción\common_voice_es_19961515.opus,left\common_voice_en_28297.opus,0
canción\common_voice_es_20631636.opus,canción\common_voice_es_19896460.opus,1
three\common_voice_en_19700227.opus,three\common_voice_en_17896657.opus,1
left\common_voice_en_21602020.opus,down\common_voice_en_16666056.opus,0
visual\common_voice_en_19749897.opus,color\common_voice_es_19345540.opus,0
ciudad\common_voice_es_18755955.opus,ciudad\common_voice_es_19139925.opus,1
seven\common_voice_en_17372095.opus,seven\common_voice_en_19681160.opus,1
right\common_voice_en_101492.opus,tiempo\common_voice_es_19616345.opus,0
five\common_voice_en_209595.opus,cat\common_voice_en_20267459.opus,0
cat\common_voice_en_18068308.opus,two\common_voice_en_21790616.opus,0
juego\common_voice_es_19259577.opus,off\common_voice_en_17391616.opus,0
seis\common_voice_es_19681166.opus,seis\common_voice_es_20756624.opus,1
canción\common_voice_es_20820045.opus,canción\common_voice_es_20852754.opus,1
tree\common_voice_en_21505278.opus,cero\common_voice_es_20600739.opus,0
visual\common_voice_en_19248929.opus,visual\common_voice_en_19798761.opus,1
visual\common_voice_en_20850871.opus,house\common_voice_en_22018775.opus,0
nine\common_voice_en_22219277.opus,nombre\common_voice_es_20824422.opus,0
follow\common_voice_en_548995.opus,backward\common_voice_en_19346834.opus,0
down\common_voice_en_22130598.opus,eight\common_voice_en_19613415.opus,0
six\common_voice_en_19607897.opus,house\common_voice_en_147392.opus,0
backward\common_voice_en_18772743.opus,three\common_voice_en_19988365.opus,0
tiempo\common_voice_es_19791808.opus,nine\common_voice_en_2020951.opus,0
cero\common_voice_es_18629699.opus,uno\common_voice_es_19594358.opus,0
happy\common_voice_en_493977.opus,cinco\common_voice_es_20303430.opus,0
número\common_voice_es_19786177.opus,one\common_voice_en_17270695.opus,0
número\common_voice_es_20902689.opus,backward\common_voice_en_19346834.opus,0
color\common_voice_es_19753978.opus,color\common_voice_es_19678892__2.opus,1
vida\common_voice_es_19523611.opus,nueve\common_voice_es_20091981.opus,0
encuentra\common_voice_es_19995013.opus,encuentra\common_voice_es_20751461.opus,1
seis\common_voice_es_20778870.opus,bird\common_voice_en_18739365.opus,0
three\common_voice_en_22095654__2.opus,off\common_voice_en_21858142.opus,0
cat\common_voice_en_361708.opus,cat\common_voice_en_380083.opus,1
bird\common_voice_en_20829500.opus,juego\common_voice_es_20655539.opus,0
ciudad\common_voice_es_20869941.opus,universidad\common_voice_es_20484440.opus,0
cat\common_voice_en_21100136.opus,tiempo\common_voice_es_18701306.opus,0
dos\common_voice_es_20218817.opus,eight\common_voice_en_135670.opus,0
dos\common_voice_es_20756404.opus,dos\common_voice_es_19766670.opus,1
ocho\common_voice_es_19787340.opus,backward\common_voice_en_18854341.opus,0
right\common_voice_en_44173.opus,bed\common_voice_en_20965511.opus,0
dog\common_voice_en_17263519.opus,sheila\common_voice_en_22215997.opus,0
three\common_voice_en_19579180.opus,follow\common_voice_en_18400512.opus,0
nombre\common_voice_es_20780631.opus,nombre\common_voice_es_19688218.opus,1
cero\common_voice_es_18370974.opus,universidad\common_voice_es_20385926.opus,0
juego\common_voice_es_20249112.opus,four\common_voice_en_18680590.opus,0
uno\common_voice_es_20567397.opus,uno\common_voice_es_20824219.opus,1
dog\common_voice_en_18115268.opus,dog\common_voice_en_18799316.opus,1
número\common_voice_es_20067976.opus,número\common_voice_es_20303669.opus,1
cero\common_voice_es_19140826.opus,cero\common_voice_es_19502599.opus,1
ciudad\common_voice_es_19812504.opus,follow\common_voice_en_19036618.opus,0
tres\common_voice_es_19722787.opus,tres\common_voice_es_18336437.opus,1
tiempo\common_voice_es_19517036.opus,tiempo\common_voice_es_19877911.opus,1
cinco\common_voice_es_18780552.opus,universidad\common_voice_es_20503669.opus,0
universidad\common_voice_es_20529302.opus,encuentra\common_voice_es_19507011.opus,0
one\common_voice_en_20050622.opus,bird\common_voice_en_20670842.opus,0
stop\common_voice_en_17512961.opus,learn\common_voice_en_638265.opus,0
five\common_voice_en_180103.opus,universidad\common_voice_es_20656282.opus,0
four\common_voice_en_19970070.opus,house\common_voice_en_551412.opus,0
ocho\common_voice_es_18371300.opus,nombre\common_voice_es_20211033.opus,0
tres\common_voice_es_19961324.opus,tres\common_voice_es_20599242.opus,1
five\common_voice_en_18409700.opus,right\common_voice_en_204842.opus,0
forward\common_voice_en_109005.opus,bed\common_voice_en_17263081.opus,0
happy\common_voice_en_18541582.opus,bird\common_voice_en_21357086.opus,0
one\common_voice_en_20318713.opus,one\common_voice_en_33154.opus,1
two\common_voice_en_19016251.opus,marvin\common_voice_en_21103899.opus,0
off\common_voice_en_10667.opus,off\common_voice_en_695279.opus,1
dos\common_voice_es_20320778.opus,visual\common_voice_en_21913529.opus,0
cuatro\common_voice_es_19779148.opus,cuatro\common_voice_es_19598138.opus,1
one\common_voice_en_19476537.opus,sheila\common_voice_en_20065807.opus,0
house\common_voice_en_17412344.opus,house\common_voice_en_40686.opus,1
follow\common_voice_en_18506186.opus,nueve\common_voice_es_20667394.opus,0
tree\common_voice_en_668988.opus,ocho\common_voice_es_20744363.opus,0
nine\common_voice_en_19416955.opus,nine\common_voice_en_17939858.opus,1
uno\common_voice_es_19291771.opus,vida\common_voice_es_19006200.opus,0
forward\common_voice_en_656336.opus,forward\common_voice_en_675435.opus,1
house\common_voice_en_22316219.opus,house\common_voice_en_17392924.opus,1
off\common_voice_en_20183911.opus,off\common_voice_en_21440547.opus,1
stop\common_voice_en_24749.opus,six\common_voice_en_19546443.opus,0
canción\common_voice_es_20580404.opus,canción\common_voice_es_20874267.opus,1
tree\common_voice_en_22223798.opus,seis\common_voice_es_19737291.opus,0
two\common_voice_en_501209.opus,siete\common_voice_es_19720443.opus,0
seis\common_voice_es_19694171.opus,número\common_voice_es_19369062.opus,0
four\common_voice_en_18895726.opus,color\common_voice_es_20655329.opus,0
wow\common_voice_en_529889.opus,wow\common_voice_en_18962968.opus,1
follow\common_voice_en_20420654.opus,follow\common_voice_en_18698584.opus,1
cinco\common_voice_es_20510382.opus,tiempo\common_voice_es_20400425.opus,0
left\common_voice_en_17909259.opus,left\common_voice_en_206525.opus,1
nueve\common_voice_es_18372986.opus,siete\common_voice_es_19859036.opus,0
yes\common_voice_en_3737138.opus,cero\common_voice_es_18967608.opus,0
two\common_voice_en_19007967.opus,nine\common_voice_en_18232872.opus,0
cuatro\common_voice_es_19260579.opus,stop\common_voice_en_39752.opus,0
seven\common_voice_en_862222.opus,visual\common_voice_en_20902079.opus,0
right\common_voice_en_41797.opus,right\common_voice_en_201385.opus,1
one\common_voice_en_38036.opus,wow\common_voice_en_17776300.opus,0
cat\common_voice_en_17699963.opus,wow\common_voice_en_18144915.opus,0
zero\common_voice_en_20376258.opus,three\common_voice_en_78335.opus,0
marvin\common_voice_en_21103899.opus,two\common_voice_en_92922.opus,0
wow\common_voice_en_652847.opus,wow\common_voice_en_648162.opus,1
bird\common_voice_en_214827.opus,ciudad\common_voice_es_20413841.opus,0
ocho\common_voice_es_20931496.opus,house\common_voice_en_19123511.opus,0
five\common_voice_en_19993714.opus,five\common_voice_en_18828635.opus,1
right\common_voice_en_176602.opus,stop\common_voice_en_73411.opus,0
zero\common_voice_en_22145721.opus,bed\common_voice_en_24982.opus,0
nombre\common_voice_es_19724075.opus,nombre\common_voice_es_20419659.opus,1
backward\common_voice_en_22458476.opus,backward\common_voice_en_19453264.opus,1
wow\common_voice_en_18125202.opus,visual\common_voice_en_20301734.opus,0
tree\common_voice_en_73416.opus,cero\common_voice_es_19612661.opus,0
eight\common_voice_en_20429161.opus,eight\common_voice_en_22305816.opus,1
canción\common_voice_es_20314459.opus,nine\common_voice_en_15733881.opus,0
dog\common_voice_en_637556.opus,eight\common_voice_en_19629417.opus,0
learn\common_voice_en_17885056.opus,bird\common_voice_en_19112783.opus,0
seis\common_voice_es_20699234.opus,seis\common_voice_es_20898298.opus,1
forward\common_voice_en_66417.opus,forward\common_voice_en_20272688.opus,1
backward\common_voice_en_19814783.opus,backward\common_voice_en_21180381.opus,1
seven\common_voice_en_20325687.opus,seven\common_voice_en_431910.opus,1
off\common_voice_en_22290968.opus,juego\common_voice_es_19688547.opus,0
sheila\common_voice_en_20141988.opus,sheila\common_voice_en_20145235.opus,1
happy\common_voice_en_30571.opus,ocho\common_voice_es_18322417.opus,0
ciudad\common_voice_es_20386233.opus,seis\common_voice_es_20811500.opus,0
five\common_voice_en_17776717.opus,five\common_voice_en_17390267.opus,1
six\common_voice_en_20243612.opus,cat\common_voice_en_17246366.opus,0
seis\common_voice_es_19595499.opus,ciudad\common_voice_es_19825261.opus,0
tree\common_voice_en_489878.opus,tree\common_voice_en_572571.opus,1
wow\common_voice_en_17250702.opus,wow\common_voice_en_18401668.opus,1
número\common_voice_es_20904543.opus,bird\common_voice_en_18512441.opus,0
six\common_voice_en_21311026.opus,nine\common_voice_en_22115148.opus,0
dos\common_voice_es_20699644.opus,dos\common_voice_es_20811840.opus,1
ocho\common_voice_es_20241294.opus,cuatro\common_voice_es_20817976.opus,0
six\common_voice_en_19608806.opus,tiempo\common_voice_es_19625714.opus,0
cinco\common_voice_es_19602504.opus,stop\common_voice_en_663920.opus,0
dog\common_voice_en_122817.opus,dog\common_voice_en_499807.opus,1
color\common_voice_es_20898540.opus,cuatro\common_voice_es_19739965.opus,0
forward\common_voice_en_20875913.opus,color\common_voice_es_20204869.opus,0
número\common_voice_es_19687805.opus,vida\common_voice_es_20669784.opus,0
learn\common_voice_en_172805.opus,right\common_voice_en_18401032.opus,0
six\common_voice_en_18799824.opus,yes\common_voice_en_17260931.opus,0
nombre\common_voice_es_19259592.opus,nine\common_voice_en_18930629.opus,0
happy\common_voice_en_83503.opus,happy\common_voice_en_19680384.opus,1
color\common_voice_es_20725441.opus,backward\common_voice_en_21284826.opus,0
left\common_voice_en_19533587.opus,left\common_voice_en_80957.opus,1
house\common_voice_en_17903936.opus,sheila\common_voice_en_20920766.opus,0
stop\common_voice_en_20167966.opus,two\common_voice_en_20425504.opus,0
nueve\common_voice_es_19641537.opus,visual\common_voice_en_18813179.opus,0
left\common_voice_en_201345.opus,left\common_voice_en_596118.opus,1
zero\common_voice_en_18780251.opus,zero\common_voice_en_19214675.opus,1
zero\common_voice_en_18334556.opus,zero\common_voice_en_17877708.opus,1
six\common_voice_en_95031.opus,six\common_voice_en_19963677.opus,1
uno\common_voice_es_19728279.opus,uno\common_voice_es_19710214.opus,1
número\common_voice_es_20543155.opus,down\common_voice_en_19713763.opus,0
cero\common_voice_es_18354637.opus,six\common_voice_en_21030905.opus,0
yes\common_voice_en_91577.opus,número\common_voice_es_20221984.opus,0
left\common_voice_en_467570.opus,cero\common_voice_es_19436444.opus,0
cinco\common_voice_es_20316324.opus,cinco\common_voice_es_20764974.opus,1
seis\common_voice_es_18710163.opus,five\common_voice_en_108324.opus,0
cinco\common_voice_es_18830341.opus,cinco\common_voice_es_20714098.opus,1
número\common_voice_es_20899082.opus,número\common_voice_es_19764183.opus,1
off\common_voice_en_647286.opus,off\common_voice_en_20902096.opus,1
cat\common_voice_en_155211.opus,cat\common_voice_en_16048030.opus,1
universidad\common_voice_es_19445098.opus,five\common_voice_en_18786505.opus,0
off\common_voice_en_506558.opus,off\common_voice_en_537416.opus,1
two\common_voice_en_545148.opus,universidad\common_voice_es_20268653.opus,0
two\common_voice_en_569538.opus,two\common_voice_en_191488.opus,1
nueve\common_voice_es_18963599.opus,siete\common_voice_es_19659628.opus,0
four\common_voice_en_19824865.opus,four\common_voice_en_19026465.opus,1
wow\common_voice_en_17979819.opus,ocho\common_voice_es_18493532.opus,0
forward\common_voice_en_687874.opus,forward\common_voice_en_91358.opus,1
house\common_voice_en_21250380.opus,house\common_voice_en_20171901.opus,1
bird\common_voice_en_22404947.opus,bird\common_voice_en_15093194.opus,1
off\common_voice_en_22323822.opus,vida\common_voice_es_18540554.opus,0
encuentra\common_voice_es_20173233.opus,bed\common_voice_en_19239147.opus,0
uno\common_voice_es_19507418.opus,tiempo\common_voice_es_19738526.opus,0
stop\common_voice_en_509339.opus,three\common_voice_en_21204450.opus,0
encuentra\common_voice_es_19570981.opus,wow\common_voice_en_18133574.opus,0
visual\common_voice_en_47217.opus,visual\common_voice_en_21718487.opus,1
right\common_voice_en_104195.opus,right\common_voice_en_166368.opus,1
forward\common_voice_en_18570670.opus,cuatro\common_voice_es_19138330.opus,0
tres\common_voice_es_19619227.opus,bed\common_voice_en_20381485.opus,0
yes\common_voice_en_32894.opus,yes\common_voice_en_17268693.opus,1
learn\common_voice_en_90401.opus,tres\common_voice_es_20141875.opus,0
left\common_voice_en_17581309.opus,learn\common_voice_en_594095.opus,0
bird\common_voice_en_492545.opus,five\common_voice_en_188518.opus,0
tres\common_voice_es_18751294.opus,nombre\common_voice_es_20769109.opus,0
backward\common_voice_en_21180381.opus,bird\common_voice_en_631537.opus,0
dos\common_voice_es_20016588.opus,sheila\common_voice_en_18890773.opus,0
visual\common_voice_en_20062183.opus,dog\common_voice_en_20106163.opus,0
happy\common_voice_en_18024842.opus,bird\common_voice_en_20469302.opus,0
happy\common_voice_en_150122.opus,canción\common_voice_es_19123242.opus,0
house\common_voice_en_483012.opus,nine\common_voice_en_19851513.opus,0
wow\common_voice_en_17471245.opus,one\common_voice_en_18287133.opus,0
nueve\common_voice_es_19483995.opus,nueve\common_voice_es_18998889.opus,1
dog\common_voice_en_17715685.opus,dog\common_voice_en_671779.opus,1
happy\common_voice_en_496737.opus,happy\common_voice_en_123326.opus,1
color\common_voice_es_19905718.opus,nine\common_voice_en_576301.opus,0
house\common_voice_en_20228769.opus,one\common_voice_en_18422996.opus,0
backward\common_voice_en_21854781.opus,backward\common_voice_en_20101011.opus,1
seven\common_voice_en_19768279.opus,zero\common_voice_en_22032696.opus,0
cat\common_voice_en_18973379.opus,encuentra\common_voice_es_20659529.opus,0
tres\common_voice_es_19942031.opus,cuatro\common_voice_es_19688335.opus,0
color\common_voice_es_19749679.opus,seven\common_voice_en_499373.opus,0
six\common_voice_en_22364688.opus,house\common_voice_en_17773613.opus,0
wow\common_voice_en_20995023.opus,uno\common_voice_es_18673862.opus,0
zero\common_voice_en_19415485.opus,zero\common_voice_en_17666042.opus,1
dog\common_voice_en_68213.opus,forward\common_voice_en_537292.opus,0
cuatro\common_voice_es_20708371.opus,wow\common_voice_en_1190049.opus,0
ocho\common_voice_es_18368430.opus,follow\common_voice_en_19479433.opus,0
cero\common_voice_es_19968489.opus,cero\common_voice_es_18596481.opus,1
yes\common_voice_en_76460.opus,yes\common_voice_en_494135.opus,1
canción\common_voice_es_19611566.opus,canción\common_voice_es_20379813.opus,1
learn\common_voice_en_41768.opus,down\common_voice_en_18169.opus,0
número\common_voice_es_19968596.opus,nine\common_voice_en_18774563.opus,0
universidad\common_voice_es_20241911.opus,off\common_voice_en_102105.opus,0
yes\common_voice_en_17391245.opus,two\common_voice_en_188310.opus,0
universidad\common_voice_es_20677030.opus,six\common_voice_en_560653.opus,0
uno\common_voice_es_19603261.opus,uno\common_voice_es_19141761.opus,1
five\common_voice_en_18932987.opus,nombre\common_voice_es_19164882.opus,0
down\common_voice_en_18155215.opus,zero\common_voice_en_21740742.opus,0
visual\common_voice_en_22253198.opus,bed\common_voice_en_18843235.opus,0
ocho\common_voice_es_20931213.opus,nombre\common_voice_es_20169659.opus,0
cat\common_voice_en_16047366.opus,house\common_voice_en_10169.opus,0
four\common_voice_en_20049731.opus,forward\common_voice_en_625878.opus,0
eight\common_voice_en_21088455.opus,dog\common_voice_en_17387580.opus,0
juego\common_voice_es_20281463.opus,siete\common_voice_es_19255766.opus,0
juego\common_voice_es_19599922.opus,house\common_voice_en_18979439.opus,0
right\common_voice_en_17260788.opus,house\common_voice_en_17290179.opus,0
yes\common_voice_en_578925.opus,nueve\common_voice_es_18798609.opus,0
ocho\common_voice_es_19682080.opus,nine\common_voice_en_19485214.opus,0
nine\common_voice_en_17860474.opus,nine\common_voice_en_20863586.opus,1
ciudad\common_voice_es_19697732.opus,ciudad\common_voice_es_20314464.opus,1
nueve\common_voice_es_19696817.opus,nueve\common_voice_es_20753242.opus,1
bed\common_voice_en_18833325.opus,seis\common_voice_es_20573776.opus,0
nine\common_voice_en_19520098.opus,nine\common_voice_en_15903847.opus,1
four\common_voice_en_19878494.opus,four\common_voice_en_21996154.opus,1
four\common_voice_en_19695751.opus,backward\common_voice_en_18738928.opus,0
six\common_voice_en_19620335.opus,bed\common_voice_en_17251647.opus,0
número\common_voice_es_20452851.opus,número\common_voice_es_20657038.opus,1
down\common_voice_en_18340745.opus,down\common_voice_en_687379.opus,1
sheila\common_voice_en_18890773.opus,marvin\common_voice_en_19288430.opus,0
five\common_voice_en_18341931.opus,cuatro\common_voice_es_19399813.opus,0
visual\common_voice_en_18707731.opus,visual\common_voice_en_19993266.opus,1
cat\common_voice_en_17298404.opus,down\common_voice_en_18124694.opus,0
universidad\common_voice_es_20752907.opus,backward\common_voice_en_18854341.opus,0
forward\common_voice_en_194896.opus,house\common_voice_en_19025912.opus,0
sheila\common_voice_en_18414706.opus,down\common_voice_en_491261.opus,0
nombre\common_voice_es_19513931.opus,nombre\common_voice_es_19141102.opus,1
cat\common_voice_en_20734054.opus,right\common_voice_en_19246332.opus,0
dos\common_voice_es_19739012.opus,ciudad\common_voice_es_19637931.opus,0
wow\common_voice_en_17296152.opus,tres\common_voice_es_20268989.opus,0
vida\common_voice_es_20780392.opus,house\common_voice_en_18969133.opus,0
zero\common_voice_en_21740742__2.opus,zero\common_voice_en_87145.opus,1
universidad\common_voice_es_20643384.opus,tres\common_voice_es_19586839.opus,0
left\common_voice_en_17877544.opus,tree\common_voice_en_655916.opus,0
visual\common_voice_en_20068515.opus,visual\common_voice_en_696213.opus,1
backward\common_voice_en_18854341.opus,off\common_voice_en_22325986.opus,0
visual\common_voice_en_19976933.opus,visual\common_voice_en_20879812.opus,1
tree\common_voice_en_20413342.opus,four\common_voice_en_20300987.opus,0
nueve\common_voice_es_18365367.opus,número\common_voice_es_19554796.opus,0
house\common_voice_en_18606241.opus,house\common_voice_en_18750310.opus,1
four\common_voice_en_18014909.opus,five\common_voice_en_591428.opus,0
